"PERIOD","Target","Source","PRODUCT","FLOW","STAT_REGIME","INDICATORS","Value","Flag and Footnotes"
"1999-02-01","Italien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","38.0",""
"1999-02-01","Ver.Koenigr.","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","59780.9",""
"1999-02-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","919846.7",""
"1999-02-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2989.5",""
"1999-02-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","40.0",""
"1999-02-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","40.0",""
"1999-02-01","Ver.Koenigr.","China","Total","EINFUHR","NORMAL","QUANTITY_TON","120591.3",""
"1999-02-01","Ver.Koenigr.","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","24.9",""
"1999-02-01","Ver.Koenigr.","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","4955.3",""
"1999-02-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","162217.8",""
"1999-02-01","Ver.Koenigr.","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","28953.8",""
"1999-02-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","61458.7",""
"1999-02-01","Ver.Koenigr.","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","845634.0",""
"1999-02-01","Ver.Koenigr.","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"1999-02-01","Irland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1189.8",""
"1999-02-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","201508.1",""
"1999-02-01","Irland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","3423.0",""
"1999-02-01","Irland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","43.8",""
"1999-02-01","Irland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","110.9",""
"1999-02-01","Irland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","51497.9",""
"1999-02-01","Irland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","54.6",""
"1999-02-01","Irland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","96.5",""
"1999-02-01","Irland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","152.7",""
"1999-02-01","Daenemark","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","14925.4",""
"1999-02-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","74177.5",""
"1999-02-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.6",""
"1999-02-01","Daenemark","China","Total","EINFUHR","NORMAL","QUANTITY_TON","141731.1",""
"1999-02-01","Daenemark","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","34.1",""
"1999-02-01","Daenemark","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","428.8",""
"1999-02-01","Daenemark","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","26524.4",""
"1999-02-01","Daenemark","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","1464.3",""
"1999-02-01","Daenemark","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","53341.3",""
"1999-02-01","Daenemark","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","379.5",""
"1999-02-01","Griechenland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","4263.7",""
"1999-02-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","37243.4",""
"1999-02-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-02-01","Griechenland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","9529.4",""
"1999-02-01","Griechenland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","208.1",""
"1999-02-01","Griechenland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","33291.7",""
"1999-02-01","Griechenland","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-02-01","Griechenland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","12697.6",""
"1999-02-01","Griechenland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","4050.5",""
"1999-02-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","99328.1",""
"1999-02-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"1999-02-01","Portugal","China","Total","EINFUHR","NORMAL","QUANTITY_TON","6708.7",""
"1999-02-01","Portugal","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1182.0",""
"1999-02-01","Portugal","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","71151.6",""
"1999-02-01","Portugal","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","39595.8",""
"1999-02-01","Portugal","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","48051.5",""
"1999-02-01","Portugal","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","872.4",""
"1999-02-01","Spanien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","383008.0",""
"1999-02-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1121032.5",""
"1999-02-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","13.5",""
"1999-02-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","17.0",""
"1999-02-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","17.0",""
"1999-02-01","Spanien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","107152.0",""
"1999-02-01","Spanien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-02-01","Spanien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","9431.4",""
"1999-02-01","Spanien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","515098.1",""
"1999-02-01","Spanien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.0",""
"1999-02-01","Spanien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","97747.1",""
"1999-02-01","Spanien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","351339.8",""
"1999-02-01","Spanien","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"1999-02-01","Spanien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","180172.8",""
"1999-02-01","Spanien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.3",""
"1999-02-01","Belgien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","25755.5",""
"1999-02-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","752289.0",""
"1999-02-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1823.5",""
"1999-02-01","Belgien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","132794.4",""
"1999-02-01","Belgien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","89.7",""
"1999-02-01","Belgien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","1.0",""
"1999-02-01","Belgien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","1.0",""
"1999-02-01","Belgien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1814.9",""
"1999-02-01","Belgien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","529017.9",""
"1999-02-01","Belgien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","138363.5",""
"1999-02-01","Belgien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","103941.5",""
"1999-02-01","Belgien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","88297.8",""
"1999-02-01","Luxemburg","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1305.8",""
"1999-02-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","2597.2",""
"1999-02-01","Luxemburg","China","Total","EINFUHR","NORMAL","QUANTITY_TON","553.2",""
"1999-02-01","Luxemburg","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","387.1",""
"1999-02-01","Luxemburg","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","58.3",""
"1999-02-01","Luxemburg","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","105.8",""
"1999-02-01","Luxemburg","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","7.9",""
"1999-02-01","Luxemburg","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","8.2",""
"1999-02-01","Schweden","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","12624.3",""
"1999-02-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","79756.1",""
"1999-02-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","26.5",""
"1999-02-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","20.0",""
"1999-02-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","20.0",""
"1999-02-01","Schweden","China","Total","EINFUHR","NORMAL","QUANTITY_TON","20718.1",""
"1999-02-01","Schweden","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","4.4",""
"1999-02-01","Schweden","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","513.3",""
"1999-02-01","Schweden","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","9496.0",""
"1999-02-01","Schweden","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","5324.0",""
"1999-02-01","Schweden","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","473.0",""
"1999-02-01","Schweden","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","76113.5",""
"1999-02-01","Schweden","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-02-01","Finnland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3639.6",""
"1999-02-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","81165.7",""
"1999-02-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.4",""
"1999-02-01","Finnland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","15737.1",""
"1999-02-01","Finnland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","13.0",""
"1999-02-01","Finnland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","124.2",""
"1999-02-01","Finnland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","14806.1",""
"1999-02-01","Finnland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","17685.6",""
"1999-02-01","Finnland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","8890.2",""
"1999-02-01","Finnland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","21438.8",""
"1999-02-01","Oesterreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","5298.3",""
"1999-02-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","8337.7",""
"1999-02-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-02-01","Oesterreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","7577.4",""
"1999-02-01","Oesterreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","505.9",""
"1999-02-01","Oesterreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","48158.9",""
"1999-02-01","Oesterreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","507.9",""
"1999-02-01","Oesterreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","979.9",""
"1999-02-01","Oesterreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","589.7",""
"1999-03-01","Frankreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","165820.5",""
"1999-03-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","504175.7",""
"1999-03-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","887.6",""
"1999-03-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"1999-03-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"1999-03-01","Frankreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","340103.7",""
"1999-03-01","Frankreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","108.6",""
"1999-03-01","Frankreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","881.5",""
"1999-03-01","Frankreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1040850.2",""
"1999-03-01","Frankreich","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","3.9",""
"1999-03-01","Frankreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","46407.1",""
"1999-03-01","Frankreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","42047.9",""
"1999-03-01","Frankreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","883361.3",""
"1999-03-01","Frankreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-03-01","Niederlande","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","46307.2",""
"1999-03-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1617568.7",""
"1999-03-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","39.1",""
"1999-03-01","Niederlande","China","Total","EINFUHR","NORMAL","QUANTITY_TON","179788.8",""
"1999-03-01","Niederlande","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.3",""
"1999-03-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","22.4",""
"1999-03-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","22.4",""
"1999-03-01","Niederlande","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","7510.4",""
"1999-03-01","Niederlande","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","546455.4",""
"1999-03-01","Niederlande","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-03-01","Niederlande","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","78840.7",""
"1999-03-01","Niederlande","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","269830.7",""
"1999-03-01","Niederlande","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","470476.2",""
"1999-03-01","Deutschland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","83617.4",""
"1999-03-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","665919.3",""
"1999-03-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","10869.9",""
"1999-03-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","48.0",""
"1999-03-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","48.0",""
"1999-03-01","Deutschland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","293623.1",""
"1999-03-01","Deutschland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1006.4",""
"1999-03-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","11.0",""
"1999-03-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","11.0",""
"1999-03-01","Deutschland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","4049.8",""
"1999-03-01","Deutschland","Simbabwe","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"1999-03-01","Deutschland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","625884.6",""
"1999-03-01","Deutschland","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","10.0",""
"1999-03-01","Deutschland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","61025.8",""
"1999-03-01","Deutschland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","57915.5",""
"1999-03-01","Deutschland","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","10.0",""
"1999-03-01","Deutschland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","625577.2",""
"1999-03-01","Italien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","57146.6",""
"1999-03-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","684952.9",""
"1999-03-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","150.5",""
"1999-03-01","Italien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","254547.3",""
"1999-03-01","Italien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","232.4",""
"1999-03-01","Italien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","6774.0",""
"1999-03-01","Italien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1094337.3",""
"1999-03-01","Italien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","53.4",""
"1999-03-01","Italien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","57748.8",""
"1999-03-01","Italien","Chile","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","549.9",""
"1999-03-01","Italien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","183140.5",""
"1999-03-01","Italien","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"1999-03-01","Italien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","518497.6",""
"1999-03-01","Italien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.3",""
"1999-03-01","Ver.Koenigr.","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","82556.1",""
"1999-03-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","804543.2",""
"1999-03-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1270.0",""
"1999-03-01","Ver.Koenigr.","China","Total","EINFUHR","NORMAL","QUANTITY_TON","173909.0",""
"1999-03-01","Ver.Koenigr.","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","47.3",""
"1999-03-01","Ver.Koenigr.","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","10.1",""
"1999-03-01","Ver.Koenigr.","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","10.1",""
"1999-03-01","Ver.Koenigr.","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","35396.1",""
"1999-03-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","45674.5",""
"1999-03-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","8.9",""
"1999-03-01","Ver.Koenigr.","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","55698.5",""
"1999-03-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","64623.0",""
"1999-03-01","Ver.Koenigr.","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1200173.2",""
"1999-03-01","Ver.Koenigr.","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"1999-03-01","Irland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1323.5",""
"1999-03-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","245256.7",""
"1999-03-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.2",""
"1999-03-01","Irland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","28716.3",""
"1999-03-01","Irland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","57.3",""
"1999-03-01","Irland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","2525.5",""
"1999-03-01","Irland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","199.9",""
"1999-03-01","Irland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","208.6",""
"1999-03-01","Irland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","348.1",""
