period,continent,country,source_continent,source_country,product_type,product_name,quantity,company,company_country
01.06.2008,europe,poland,europe,poland,mineral,lithium,10166.99098,poland_group,poland
01.06.2008,europe,spain,africa,drc,mineral,cobalt,19.48257713,,
01.06.2008,europe,uk,america,chile,mineral,lithium,13451.27215,taiyuan_mining_group,china
01.06.2008,europe,spain,asia,russia,mineral,cobalt,96.63462017,russia_mining_network,russia
01.06.2008,europe,uk,asia,china,mineral,lithium,1676.924875,byd_group,china
01.06.2008,europe,spain,america,brasil,mineral,lithium,4336.70756,glencore,uk
01.06.2008,europe,switzerland,asia,russia,mineral,cobalt,383.7471287,glencore,uk
01.06.2008,europe,uk,america,usa,mineral,cobalt,9.630481714,newmont_goldcorp,usa
01.06.2008,europe,uk,asia,russia,mineral,cobalt,394.1857058,russia_mining_network,russia
01.06.2008,asia,china,asia,china,mineral,lithium,8325.302587,taiyuan_mining_group,china
01.06.2008,asia,china,africa,drc,mineral,nickel,1436.699195,byd_group,china
01.06.2008,asia,china,africa,drc,mineral,graphite,159.5771906,taiyuan_mining_group,china
01.06.2008,asia,china,america,argentina,mineral,lithium,3904.748506,newmont_goldcorp,usa
01.06.2008,asia,china,oceany,australia,mineral,lithium,3540.314298,byd_group,china
01.06.2008,asia,china,africa,drc,mineral,cobalt,212.0396245,,
01.06.2008,europe,belgium,asia,japan,manufactured,lithium_battery,4.502823398,sanyo,japan
01.06.2008,america,usa,asia,japan,manufactured,nickel_battery,56.82913373,sanyo,japan
01.06.2008,europe,belgium,asia,south_korea,manufactured,lithium_battery,167.1857531,kokam_co,south_korea
01.06.2008,america,usa,asia,south_korea,manufactured,nickel_battery,245.8448993,kokam_co,south_korea
01.06.2008,america,usa,europe,uk,manufactured,lithium_battery,42.21465748,glencore,uk
01.06.2008,america,usa,america,usa,manufactured,lithium_battery,6.998276737,taiyuan_mining_group,china
01.06.2008,europe,germany,europe,finland,mineral,nickel,694.3987551,german_mining_network,germany
01.06.2008,europe,france,europe,finland,mineral,nickel,947.5775236,finland_national_group,finland
01.06.2008,europe,spain,europe,finland,mineral,nickel,7795.209586,finland_national_group,finland
01.06.2008,europe,poland,europe,finland,mineral,nickel,3485.715962,poland_group,poland
01.06.2008,europe,italy,europe,finland,mineral,nickel,9362.273564,glencore,uk
01.06.2008,europe,finland,europe,finland,mineral,nickel,1739.768659,finland_national_group,finland
01.06.2008,europe,uk,europe,finland,mineral,nickel,44.01821116,glencore,uk
01.06.2008,europe,switzerland,europe,finland,mineral,nickel,1059.783411,swiss_group,switzerland
01.01.2009,europe,belgium,asia,china,mineral,cobalt,81.58226713,byd_group,china
01.01.2009,europe,belgium,africa,drc,mineral,nickel,1203.872728,areva,france
01.01.2009,europe,belgium,america,usa,mineral,silicon,361.7224895,newmont_goldcorp,usa
01.01.2009,europe,belgium,asia,russia,mineral,nickel,67.72184036,newmont_goldcorp,usa
01.01.2009,europe,belgium,america,chile,mineral,lithium,8125.548958,byd_group,china
01.01.2009,europe,italy,africa,drc,mineral,cobalt,193.1500273,areva,france
01.01.2009,europe,belgium,asia,china,manufactured,lithium_battery,82.20800106,byd_group,china
01.01.2009,europe,germany,asia,china,manufactured,lithium_battery,16.96036647,byd_group,china
01.01.2009,america,usa,asia,china,manufactured,lithium_battery,105.0426227,byd_group,china
01.01.2009,europe,france,america,chile,mineral,lithium,287.2543217,chile_nat_group,chile
01.01.2009,europe,poland,america,chile,mineral,lithium,6088.617177,chile_nat_group,chile
01.01.2009,asia,china,america,chile,mineral,lithium,5903.532089,chile_nat_group,chile
01.01.2009,europe,france,asia,china,mineral,nickel,12346.15813,byd_group,china
01.01.2009,europe,france,europe,france,manufactured,lithium_battery,2.400933665,french_mining_group,france
01.01.2009,europe,france,asia,russia,mineral,cobalt,532.588381,french_mining_group,france
01.01.2009,europe,france,america,brasil,mineral,cobalt,440.7300353,french_mining_group,france
01.01.2009,europe,belgium,europe,germany,manufactured,lithium_battery,29.14375305,german_mining_network,germany
01.01.2009,europe,france,europe,germany,manufactured,lithium_battery,99.73111085,german_mining_network,germany
01.01.2009,europe,germany,africa,drc,mineral,cobalt,27.13267655,german_mining_network,germany
01.01.2009,america,usa,europe,germany,manufactured,nickel_battery,120.5997031,german_mining_network,germany
01.01.2009,europe,germany,africa,south_africa,mineral,manganese,188.8670963,glencore,uk
01.01.2009,europe,germany,asia,china,mineral,cobalt,410.7110587,byd_group,china
01.01.2009,europe,switzerland,africa,south_africa,mineral,manganese,27.90408789,glencore,uk
01.01.2009,europe,uk,africa,drc,mineral,nickel,3437.353639,glencore,uk
01.01.2009,europe,uk,africa,south_africa,mineral,manganese,85.17359279,glencore,uk
01.01.2009,europe,germany,america,chile,mineral,lithium,1593.840899,byd_group,china
01.01.2009,asia,china,africa,south_africa,mineral,manganese,303.1867899,glencore,uk
01.01.2009,europe,france,america,usa,mineral,silicon,85.91522158,newmont_goldcorp,usa
01.01.2009,europe,italy,asia,china,mineral,cobalt,239.5156497,taiyuan_mining_group,china
01.01.2009,europe,germany,america,usa,mineral,silicon,143.8511014,newmont_goldcorp,usa
01.01.2009,europe,germany,america,brasil,mineral,lithium,7466.276741,newmont_goldcorp,usa
01.01.2009,europe,poland,america,usa,mineral,silicon,34.60772337,newmont_goldcorp,usa
01.01.2009,europe,italy,america,chile,mineral,lithium,1108.791138,byd_group,china
01.01.2009,europe,spain,america,usa,mineral,cobalt,153.2766241,newmont_goldcorp,usa
01.01.2009,asia,china,america,usa,mineral,silicon,365.9732016,newmont_goldcorp,usa
01.01.2009,europe,poland,asia,china,mineral,graphite,676.7577214,byd_group,china
01.01.2009,europe,poland,africa,drc,mineral,cobalt,151.2154666,taiyuan_mining_group,china
01.01.2009,europe,belgium,europe,france,manufactured,lithium_battery,7.725756977,sibelco,belgium
01.01.2009,europe,belgium,america,brasil,mineral,cobalt,46.7316541,sibelco,belgium
01.01.2009,europe,belgium,africa,zimbabwe,mineral,lithium,4960.364948,south_africa_min_group,south_africa
01.01.2009,europe,france,africa,drc,mineral,graphite,259.2857128,south_africa_min_group,south_africa
01.01.2009,europe,france,africa,south_africa,mineral,manganese,119.0785948,south_africa_min_group,south_africa
01.01.2009,europe,spain,asia,china,mineral,graphite,598.415035,byd_group,china
01.01.2009,europe,italy,africa,south_africa,mineral,silicon,121.2690933,south_africa_min_group,south_africa
01.01.2009,europe,italy,africa,south_africa,mineral,manganese,40.1538407,south_africa_min_group,south_africa
01.01.2009,europe,poland,africa,south_africa,mineral,manganese,326.409398,south_africa_min_group,south_africa
01.01.2009,europe,spain,america,chile,mineral,lithium,8430.159659,byd_group,china
01.01.2009,europe,switzerland,africa,drc,mineral,graphite,1075.388526,swiss_group,switzerland
01.01.2009,europe,switzerland,america,usa,mineral,cobalt,5.68525865,swiss_group,switzerland
01.01.2009,europe,switzerland,asia,china,mineral,graphite,1451.777341,taiyuan_mining_group,china
01.01.2009,europe,switzerland,america,chile,mineral,lithium,5705.411976,swiss_group,switzerland
01.01.2009,europe,switzerland,america,brasil,mineral,silicon,273.2433983,swiss_group,switzerland
01.01.2009,europe,spain,africa,zimbabwe,mineral,lithium,6.343635309,zimbabwe_group,zimbabwe
01.01.2009,europe,germany,asia,russia,mineral,cobalt,178.8642298,russia_mining_network,russia
01.01.2009,europe,italy,asia,russia,mineral,cobalt,85.6973092,russia_mining_network,russia
01.01.2009,europe,italy,america,brasil,mineral,silicon,79.67733605,glencore,uk
01.01.2009,europe,uk,asia,china,mineral,graphite,1126.976288,byd_group,china
01.01.2009,europe,poland,asia,russia,mineral,cobalt,402.3985382,russia_mining_network,russia
01.01.2009,europe,poland,europe,poland,mineral,lithium,3987.954113,poland_group,poland
01.01.2009,europe,spain,africa,drc,mineral,cobalt,72.06777176,,
01.01.2009,europe,uk,america,chile,mineral,lithium,4072.554374,taiyuan_mining_group,china
01.01.2009,europe,spain,asia,russia,mineral,cobalt,16.8786813,russia_mining_network,russia
01.01.2009,europe,uk,asia,china,mineral,lithium,12019.62015,byd_group,china
01.01.2009,europe,spain,america,brasil,mineral,lithium,5571.685616,glencore,uk
01.01.2009,europe,switzerland,asia,russia,mineral,cobalt,459.3774394,glencore,uk
01.01.2009,europe,uk,america,usa,mineral,cobalt,111.8910123,newmont_goldcorp,usa
01.01.2009,europe,uk,asia,russia,mineral,cobalt,23.93996276,russia_mining_network,russia
01.01.2009,asia,china,asia,china,mineral,lithium,576.1927226,taiyuan_mining_group,china
01.01.2009,asia,china,africa,drc,mineral,nickel,2339.9418,byd_group,china
01.01.2009,asia,china,africa,drc,mineral,graphite,2996.117752,taiyuan_mining_group,china
01.01.2009,asia,china,america,argentina,mineral,lithium,8329.304991,newmont_goldcorp,usa
01.01.2009,asia,china,oceany,australia,mineral,lithium,146.7915191,byd_group,china
01.01.2009,asia,china,africa,drc,mineral,cobalt,417.1213301,,
01.01.2009,europe,belgium,asia,japan,manufactured,lithium_battery,35.01923774,sanyo,japan
01.01.2009,america,usa,asia,japan,manufactured,nickel_battery,28.04653974,sanyo,japan
01.01.2009,europe,belgium,asia,south_korea,manufactured,lithium_battery,13.56806815,kokam_co,south_korea
01.01.2009,america,usa,asia,south_korea,manufactured,nickel_battery,186.3743061,kokam_co,south_korea
01.01.2009,america,usa,europe,uk,manufactured,lithium_battery,32.07677207,glencore,uk
01.01.2009,america,usa,america,usa,manufactured,lithium_battery,46.98045904,taiyuan_mining_group,china
01.01.2009,europe,germany,europe,finland,mineral,nickel,6158.260646,german_mining_network,germany
01.01.2009,europe,france,europe,finland,mineral,nickel,1043.334262,finland_national_group,finland
01.01.2009,europe,spain,europe,finland,mineral,nickel,136.7443221,finland_national_group,finland
01.01.2009,europe,poland,europe,finland,mineral,nickel,4668.119509,poland_group,poland
01.01.2009,europe,italy,europe,finland,mineral,nickel,3648.17963,glencore,uk
01.01.2009,europe,finland,europe,finland,mineral,nickel,630.5569711,finland_national_group,finland
01.01.2009,europe,uk,europe,finland,mineral,nickel,893.1188104,glencore,uk
01.01.2009,europe,switzerland,europe,finland,mineral,nickel,165.8780702,swiss_group,switzerland
01.06.2009,europe,belgium,asia,china,mineral,cobalt,392.0576061,byd_group,china
01.06.2009,europe,belgium,africa,drc,mineral,nickel,1194.339503,areva,france
01.06.2009,europe,belgium,america,usa,mineral,silicon,3.138775696,newmont_goldcorp,usa
01.06.2009,europe,belgium,asia,russia,mineral,nickel,12.41380254,newmont_goldcorp,usa
01.06.2009,europe,belgium,america,chile,mineral,lithium,13156.99436,byd_group,china
01.06.2009,europe,italy,africa,drc,mineral,cobalt,60.59349934,areva,france
01.06.2009,europe,belgium,asia,china,manufactured,lithium_battery,149.5090845,byd_group,china
01.06.2009,europe,germany,asia,china,manufactured,lithium_battery,360.8951669,byd_group,china
01.06.2009,america,usa,asia,china,manufactured,lithium_battery,43.06136741,byd_group,china
01.06.2009,europe,france,america,chile,mineral,lithium,1962.926358,chile_nat_group,chile
01.06.2009,europe,poland,america,chile,mineral,lithium,8425.634178,chile_nat_group,chile
01.06.2009,asia,china,america,chile,mineral,lithium,10061.93108,chile_nat_group,chile
01.06.2009,europe,france,asia,china,mineral,nickel,3969.592752,byd_group,china
01.06.2009,europe,france,europe,france,manufactured,lithium_battery,66.45996146,french_mining_group,france
01.06.2009,europe,france,asia,russia,mineral,cobalt,20.70833797,french_mining_group,france
01.06.2009,europe,france,america,brasil,mineral,cobalt,42.58156272,french_mining_group,france
01.06.2009,europe,belgium,europe,germany,manufactured,lithium_battery,193.3124338,german_mining_network,germany
01.06.2009,europe,france,europe,germany,manufactured,lithium_battery,452.6707035,german_mining_network,germany
01.06.2009,europe,germany,africa,drc,mineral,cobalt,50.32340135,german_mining_network,germany
01.06.2009,america,usa,europe,germany,manufactured,nickel_battery,280.9115364,german_mining_network,germany
01.06.2009,europe,germany,africa,south_africa,mineral,manganese,14.60461447,glencore,uk
01.06.2009,europe,germany,asia,china,mineral,cobalt,2.833115196,byd_group,china
01.06.2009,europe,switzerland,africa,south_africa,mineral,manganese,31.8625102,glencore,uk
01.06.2009,europe,uk,africa,drc,mineral,nickel,2679.585391,glencore,uk
01.06.2009,europe,uk,africa,south_africa,mineral,manganese,158.9651863,glencore,uk
01.06.2009,europe,germany,america,chile,mineral,lithium,7260.871537,byd_group,china
01.06.2009,asia,china,africa,south_africa,mineral,manganese,407.0034067,glencore,uk
01.06.2009,europe,france,america,usa,mineral,silicon,93.19343252,newmont_goldcorp,usa
01.06.2009,europe,italy,asia,china,mineral,cobalt,381.982037,taiyuan_mining_group,china
01.06.2009,europe,germany,america,usa,mineral,silicon,165.6446396,newmont_goldcorp,usa
01.06.2009,europe,germany,america,brasil,mineral,lithium,11000.15881,newmont_goldcorp,usa
01.06.2009,europe,poland,america,usa,mineral,silicon,38.07644778,newmont_goldcorp,usa
01.06.2009,europe,italy,america,chile,mineral,lithium,6322.486638,byd_group,china
01.06.2009,europe,spain,america,usa,mineral,cobalt,22.7919652,newmont_goldcorp,usa
01.06.2009,asia,china,america,usa,mineral,silicon,44.30056732,newmont_goldcorp,usa
01.06.2009,europe,poland,asia,china,mineral,graphite,2725.740948,byd_group,china
01.06.2009,europe,poland,africa,drc,mineral,cobalt,441.058252,taiyuan_mining_group,china
01.06.2009,europe,belgium,europe,france,manufactured,lithium_battery,55.81846205,sibelco,belgium
01.06.2009,europe,belgium,america,brasil,mineral,cobalt,251.9629668,sibelco,belgium
01.06.2009,europe,belgium,africa,zimbabwe,mineral,lithium,5433.367067,south_africa_min_group,south_africa
01.06.2009,europe,france,africa,drc,mineral,graphite,1918.339656,south_africa_min_group,south_africa
01.06.2009,europe,france,africa,south_africa,mineral,manganese,315.5501038,south_africa_min_group,south_africa
01.06.2009,europe,spain,asia,china,mineral,graphite,2.509414416,byd_group,china
01.06.2009,europe,italy,africa,south_africa,mineral,silicon,54.354656,south_africa_min_group,south_africa
01.06.2009,europe,italy,africa,south_africa,mineral,manganese,38.26016362,south_africa_min_group,south_africa
01.06.2009,europe,poland,africa,south_africa,mineral,manganese,552.2868657,south_africa_min_group,south_africa
01.06.2009,europe,spain,america,chile,mineral,lithium,3431.691527,byd_group,china
01.06.2009,europe,switzerland,africa,drc,mineral,graphite,65.76113114,swiss_group,switzerland
01.06.2009,europe,switzerland,america,usa,mineral,cobalt,9.792536289,swiss_group,switzerland
01.06.2009,europe,switzerland,asia,china,mineral,graphite,348.5731379,taiyuan_mining_group,china
01.06.2009,europe,switzerland,america,chile,mineral,lithium,18481.78215,swiss_group,switzerland
01.06.2009,europe,switzerland,america,brasil,mineral,silicon,12.90515945,swiss_group,switzerland
01.06.2009,europe,spain,africa,zimbabwe,mineral,lithium,165.8438581,zimbabwe_group,zimbabwe
01.06.2009,europe,germany,asia,russia,mineral,cobalt,192.2972756,russia_mining_network,russia
01.06.2009,europe,italy,asia,russia,mineral,cobalt,117.5676291,russia_mining_network,russia
01.06.2009,europe,italy,america,brasil,mineral,silicon,8.582032126,glencore,uk
01.06.2009,europe,uk,asia,china,mineral,graphite,1044.323543,byd_group,china
01.06.2009,europe,poland,asia,russia,mineral,cobalt,69.59162631,russia_mining_network,russia
01.06.2009,europe,poland,europe,poland,mineral,lithium,2161.098971,poland_group,poland
01.06.2009,europe,spain,africa,drc,mineral,cobalt,235.6693991,,
01.06.2009,europe,uk,america,chile,mineral,lithium,9143.594918,taiyuan_mining_group,china
01.06.2009,europe,spain,asia,russia,mineral,cobalt,584.6152796,russia_mining_network,russia
01.06.2009,europe,uk,asia,china,mineral,lithium,7129.068252,byd_group,china
01.06.2009,europe,spain,america,brasil,mineral,lithium,4746.753435,glencore,uk
01.06.2009,europe,switzerland,asia,russia,mineral,cobalt,52.90986031,glencore,uk
01.06.2009,europe,uk,america,usa,mineral,cobalt,53.52471623,newmont_goldcorp,usa
01.06.2009,europe,uk,asia,russia,mineral,cobalt,230.7158404,russia_mining_network,russia
